AgileMetricsID,Datekey,TeamID,SprintID,BacklogItemID,SPCommitted,SPCompleted,FTEquivalents,SprintDurationInBizDays,SPCmpltVsCommitInPercent,BacklogReadiness,BatchId,CreatedDate,ProjectID
24159,20140328,31,135,B-38453,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24160,20140328,31,135,B-38454,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24161,20140328,31,135,B-38455,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24162,20140328,31,135,B-38456,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24163,20140328,31,135,B-38458,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24164,20140328,31,135,B-38460,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24165,20140328,31,135,B-38462,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24166,20140328,31,135,B-38464,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24167,20140328,31,135,B-38555,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24168,20140328,31,135,B-38556,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24169,20140328,31,135,B-38576,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24170,20140328,31,135,B-38577,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24171,20140328,31,135,B-38578,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24172,20140328,31,135,B-38579,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24173,20140328,31,135,B-38580,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24174,20140328,31,135,B-38581,0.5,0.5,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24175,20140328,31,135,B-38933,2,2,9.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24176,20140328,33,135,B-36961,2,2,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24177,20140328,33,135,B-36962,4,4,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24178,20140328,33,135,B-36963,2,2,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24179,20140328,33,135,B-37238,5,5,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24180,20140328,33,135,B-37910,2,2,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24181,20140328,33,135,B-37911,5,5,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24182,20140328,33,135,B-38061,3,3,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24183,20140328,33,135,B-38138,2,2,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24184,20140328,33,135,B-38142,2,2,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24185,20140328,33,135,B-38250,3,3,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24186,20140328,33,135,B-38252,3,3,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24187,20140328,33,135,B-38255,1,1,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24188,20140328,33,135,B-38257,1,1,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24189,20140328,33,135,B-38258,1,1,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24190,20140328,33,135,B-38259,2,2,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24191,20140328,33,135,B-38260,2,2,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24192,20140328,33,135,B-38261,1,1,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24193,20140328,33,135,B-38262,1,1,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24194,20140328,33,135,B-38263,1,1,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24195,20140328,33,135,B-38264,1,1,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24196,20140328,33,135,B-38266,3,3,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24197,20140328,33,135,B-38267,4,4,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24198,20140328,33,135,B-38796,8,8,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24199,20140328,33,135,B-38803,3,3,7,25,1,1,113,38:35.3,R3.14 September 2014 Release
24200,20140328,34,135,B-37429,5,5,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24201,20140328,34,135,B-37430,20,0,10.75,25,0,1,113,38:35.3,R3.14 September 2014 Release
24202,20140328,34,135,B-37894,8,8,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24203,20140328,34,135,B-37895,8,8,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24204,20140328,34,135,B-38317,5,5,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24205,20140328,34,135,B-38496,8,8,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24206,20140328,34,135,B-38497,2,2,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24207,20140328,34,135,B-38498,13,13,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24208,20140328,34,135,B-38499,3,0,10.75,25,0,1,113,38:35.3,R3.14 September 2014 Release
24209,20140328,34,135,B-38500,13,13,10.75,25,1,1,113,38:35.3,R3.14 September 2014 Release
24210,20140328,34,135,B-38659,3,0,10.75,25,0,1,113,38:35.3,R3.14 September 2014 Release
23954,20140328,8,135,B-35005,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23955,20140328,8,135,B-37479,8,8,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23956,20140328,8,135,B-37628,8,0,15,25,0,1,113,38:35.3,R3.14 September 2014 Release
23957,20140328,8,135,B-37791,3,3,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23958,20140328,8,135,B-37793,3,3,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23959,20140328,8,135,B-37959,13,0,15,25,0,1,113,38:35.3,R3.14 September 2014 Release
23960,20140328,8,135,B-37968,3,3,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23961,20140328,8,135,B-37973,0.5,0.5,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23962,20140328,8,135,B-37995,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23963,20140328,8,135,B-38088,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23964,20140328,8,135,B-38249,3,3,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23965,20140328,8,135,B-38251,0.5,0.5,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23966,20140328,8,135,B-38269,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23967,20140328,8,135,B-38270,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23968,20140328,8,135,B-38271,5,5,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23969,20140328,8,135,B-38272,0.5,0,15,25,0,1,113,38:35.3,R3.14 September 2014 Release
23970,20140328,8,135,B-38273,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23971,20140328,8,135,B-38274,0.5,0.5,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23972,20140328,8,135,B-38275,0.5,0.5,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23973,20140328,8,135,B-38282,3,3,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23974,20140328,8,135,B-38284,2,2,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23975,20140328,8,135,B-38298,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23976,20140328,8,135,B-38389,0,0,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23977,20140328,8,135,B-38540,0.5,0.5,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23978,20140328,8,135,B-38554,0,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23979,20140328,8,135,B-38568,3,3,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23980,20140328,8,135,B-38613,1,1,15,25,1,1,113,38:35.3,R3.14 September 2014 Release
23981,20140328,8,135,B-38792,8,0,15,25,0,1,113,38:35.3,R3.14 September 2014 Release
23982,20140328,9,135,B-37694,3,3,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23983,20140328,9,135,B-37745,8,8,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23984,20140328,9,135,B-37747,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23985,20140328,9,135,B-37786,8,8,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23986,20140328,9,135,B-37821,5,5,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23987,20140328,9,135,B-37840,5,5,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23988,20140328,9,135,B-37872,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23989,20140328,9,135,B-37875,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23990,20140328,9,135,B-37876,3,3,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23991,20140328,9,135,B-37957,5,5,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23992,20140328,9,135,B-37972,8,0,19.25,25,0,1,113,38:35.3,R3.14 September 2014 Release
23993,20140328,9,135,B-38023,8,8,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23994,20140328,9,135,B-38026,5,5,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23995,20140328,9,135,B-38028,3,3,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23996,20140328,9,135,B-38029,3,3,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23997,20140328,9,135,B-38030,5,5,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23998,20140328,9,135,B-38160,3,3,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
23999,20140328,9,135,B-38243,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24000,20140328,9,135,B-38301,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24001,20140328,9,135,B-38302,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24002,20140328,9,135,B-38303,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24003,20140328,9,135,B-38304,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24004,20140328,9,135,B-38414,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24005,20140328,9,135,B-38415,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24006,20140328,9,135,B-38416,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24007,20140328,9,135,B-38417,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24008,20140328,9,135,B-38418,2,2,19.25,25,1,1,113,38:35.3,R3.14 September 2014 Release
24009,20140328,9,135,B-38433,5,0,19.25,25,0,1,113,38:35.3,R3.14 September 2014 Release
24024,20140326,12,170,B-32370,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24025,20140326,12,170,B-36057,4,4,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24026,20140326,12,170,B-36075,5,5,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24027,20140326,12,170,B-36484,8,8,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24028,20140326,12,170,B-36545,10,10,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24029,20140326,12,163,B-36580,1,1,10.5,62,1,1,113,38:35.3,2013.12.05.Mtrc
24030,20140326,12,170,B-36850,15,15,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24031,20140326,12,170,B-37088,3,3,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24032,20140326,12,170,B-37090,6,6,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24033,20140326,12,170,B-37123,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24034,20140326,12,170,B-37124,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24035,20140326,12,170,B-37125,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24036,20140326,12,170,B-37127,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24037,20140326,12,170,B-37128,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24038,20140326,12,170,B-37152,3,3,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24039,20140326,12,170,B-37197,4,4,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24040,20140326,12,170,B-37379,5,5,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24041,20140326,12,170,B-37392,16,16,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24042,20140326,12,170,B-37448,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24043,20140326,12,170,B-37749,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24044,20140326,12,170,B-37777,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24045,20140326,12,170,B-37778,3,3,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24046,20140326,12,170,B-37795,16,16,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24047,20140326,12,170,B-37806,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24048,20140326,12,170,B-37808,2,2,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24049,20140326,12,170,B-37848,6,6,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24050,20140326,12,170,B-37849,2,2,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24051,20140326,12,170,B-37850,4,4,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24052,20140326,12,170,B-37851,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24053,20140326,12,170,B-37852,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24054,20140326,12,170,B-37883,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24055,20140326,12,170,B-37885,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24056,20140326,12,170,B-37890,2,2,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24057,20140326,12,170,B-38070,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24058,20140326,12,170,B-38071,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24059,20140326,12,170,B-38090,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24060,20140326,12,170,B-38094,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24061,20140326,12,170,B-38167,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24062,20140326,12,170,B-38318,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24063,20140326,12,170,B-38351,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24064,20140326,12,170,B-38352,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24065,20140326,12,170,B-38482,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24066,20140326,12,170,B-38520,3,3,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24067,20140326,12,170,B-38522,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24068,20140326,12,170,B-38530,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24069,20140326,12,170,B-38560,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24070,20140326,12,170,B-38622,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
24071,20140326,12,170,B-38624,1,1,10.5,62,1,1,113,38:35.3,2014.03.26.Mtrc
23934,20140320,7,171,B-38172,8,8,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23935,20140320,7,171,B-38173,8,8,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23936,20140320,7,171,B-38174,5,5,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23937,20140320,7,171,B-38175,3,3,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23938,20140320,7,171,B-38176,5,5,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23939,20140320,7,171,B-38177,20,20,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23940,20140320,7,171,B-38178,5,5,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23941,20140320,7,171,B-38179,20,20,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23942,20140320,7,171,B-38180,8,8,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23943,20140320,7,171,B-38181,20,20,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23944,20140320,7,171,B-38349,20,20,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23945,20140320,7,171,B-38350,8,8,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23946,20140320,7,171,B-38400,8,8,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23947,20140320,7,171,B-38401,20,20,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23948,20140320,7,171,B-38402,20,20,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23949,20140320,7,171,B-38403,3,3,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23950,20140320,7,171,B-38423,20,20,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23951,20140320,7,171,B-38563,5,5,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23952,20140320,7,171,B-38637,8,8,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
23953,20140320,7,171,B-38638,8,8,3,20,1,1,113,38:35.3,CARS 2014 Release Plan
30152,20140314,10,176,B-15659,40,40,0.9,73,1,1,128,40:55.3,Content Manager Integration
30153,20140314,10,176,B-35205,3,3,0.9,73,1,1,128,40:55.3,Content Manager Integration
30154,20140314,10,176,B-35216,13,13,0.9,73,1,1,128,40:55.3,Content Manager Integration
30155,20140314,10,176,B-35244,1,1,0.9,73,1,1,128,40:55.3,Content Manager Integration
30156,20140314,10,176,B-35324,30,30,0.9,73,1,1,128,40:55.3,Content Manager Integration
30157,20140314,10,176,B-35355,10,10,0.9,73,1,1,128,40:55.3,Content Manager Integration
30158,20140314,10,176,B-36135,13,13,0.9,73,1,1,128,40:55.3,Content Manager Integration
30159,20140314,10,176,B-36319,20,20,0.9,73,1,1,128,40:55.3,Content Manager Integration
30160,20140314,10,176,B-36320,13,0,0.9,73,0,1,128,40:55.3,Content Manager Integration
30161,20140314,10,176,B-36321,13,13,0.9,73,1,1,128,40:55.3,Content Manager Integration
30162,20140314,10,176,B-36322,20,20,0.9,73,1,1,128,40:55.3,Content Manager Integration
30163,20140314,10,176,B-36326,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30164,20140314,10,176,B-36327,1,0,0.9,73,0,1,128,40:55.3,Content Manager Integration
30165,20140314,10,176,B-36330,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30166,20140314,10,176,B-36352,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30167,20140314,10,176,B-36353,13,13,0.9,73,1,1,128,40:55.3,Content Manager Integration
30168,20140314,10,176,B-36355,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30169,20140314,10,176,B-36356,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30170,20140314,10,176,B-36357,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30171,20140314,10,176,B-36359,1,1,0.9,73,1,1,128,40:55.3,Content Manager Integration
30172,20140314,10,176,B-36371,3,3,0.9,73,1,1,128,40:55.3,Content Manager Integration
30173,20140314,10,176,B-36394,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30174,20140314,10,176,B-36403,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30175,20140314,10,176,B-36615,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30176,20140314,10,176,B-36663,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30177,20140314,10,176,B-36866,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30178,20140314,10,176,B-36867,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30179,20140314,10,176,B-36983,30,30,0.9,73,1,1,128,40:55.3,Content Manager Integration
30180,20140314,10,176,B-37009,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30181,20140314,10,176,B-37010,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30182,20140314,10,176,B-37012,13,13,0.9,73,1,1,128,40:55.3,Content Manager Integration
30183,20140314,10,176,B-37013,10,10,0.9,73,1,1,128,40:55.3,Content Manager Integration
30184,20140314,10,176,B-37015,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30185,20140314,10,176,B-37113,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30186,20140314,10,176,B-37114,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30187,20140314,10,176,B-37115,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30188,20140314,10,176,B-37116,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30189,20140314,10,176,B-37298,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30190,20140314,10,176,B-37299,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30191,20140314,10,176,B-37483,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30192,20140314,10,176,B-37685,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30193,20140314,10,176,B-37686,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30194,20140314,10,176,B-37688,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30195,20140314,10,176,B-37689,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30196,20140314,10,176,B-37690,13,13,0.9,73,1,1,128,40:55.3,Content Manager Integration
30197,20140314,10,176,B-37691,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30198,20140314,10,176,B-37692,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30199,20140314,10,176,B-37693,3,3,0.9,73,1,1,128,40:55.3,Content Manager Integration
30200,20140314,10,176,B-37696,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30201,20140314,10,176,B-37697,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30202,20140314,10,176,B-37698,3,3,0.9,73,1,1,128,40:55.3,Content Manager Integration
30203,20140314,10,176,B-37699,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30204,20140314,10,176,B-37700,10,10,0.9,73,1,1,128,40:55.3,Content Manager Integration
30205,20140314,10,176,B-37701,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30206,20140314,10,176,B-37746,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30207,20140314,10,176,B-37818,8,8,0.9,73,1,1,128,40:55.3,Content Manager Integration
30208,20140314,10,176,B-37962,1,1,0.9,73,1,1,128,40:55.3,Content Manager Integration
30209,20140314,10,176,B-37963,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30210,20140314,10,176,B-38091,5,5,0.9,73,1,1,128,40:55.3,Content Manager Integration
30211,20140314,10,176,B-38409,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30212,20140314,10,176,B-38538,3,3,0.9,73,1,1,128,40:55.3,Content Manager Integration
30213,20140314,10,176,B-38543,1,1,0.9,73,1,1,128,40:55.3,Content Manager Integration
30214,20140314,10,176,B-38544,20,20,0.9,73,1,1,128,40:55.3,Content Manager Integration
30215,20140314,10,176,B-38545,0,0,0.9,73,1,1,128,40:55.3,Content Manager Integration
30216,20140314,10,176,B-38569,13,13,0.9,73,1,1,128,40:55.3,Content Manager Integration
24010,20140302,10,172,B-37280,20,20,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24011,20140302,10,172,B-37281,20,20,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24012,20140302,10,172,B-37282,20,20,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24013,20140302,10,172,B-37283,20,20,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24014,20140302,10,172,B-37284,3,3,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24015,20140302,10,172,B-37371,8,8,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24016,20140302,10,172,B-37397,0,0,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24017,20140302,10,172,B-37408,10,10,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24018,20140302,10,172,B-37842,1,1,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24019,20140302,10,172,B-38163,4,4,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24020,20140302,10,172,B-38164,12,12,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24021,20140302,10,172,B-38398,3,0,0.5,52,0,1,113,38:35.3,Fusion - Automate Stop Payment
24022,20140302,10,172,B-38421,5,5,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
24023,20140302,10,172,B-38660,5,5,0.5,52,1,1,113,38:35.3,Fusion - Automate Stop Payment
23196,20140220,7,168,B-37303,3,3,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23197,20140220,7,168,B-37370,5,5,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23198,20140220,7,168,B-37420,8,8,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23199,20140220,7,168,B-37421,3,3,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23200,20140220,7,168,B-37422,5,5,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23201,20140220,7,168,B-37423,8,8,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23202,20140220,7,168,B-37424,5,5,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23203,20140220,7,168,B-37425,20,20,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23204,20140220,7,168,B-37426,8,8,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23205,20140220,7,168,B-37427,8,8,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23206,20140220,7,168,B-37428,20,20,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23207,20140220,7,168,B-37435,3,3,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23208,20140220,7,168,B-37437,2,2,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23209,20140220,7,168,B-37465,5,5,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23210,20140220,7,168,B-37484,5,5,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
23211,20140220,7,168,B-37485,3,3,3,24,1,1,110,41:39.2,CARS 2014 Release Plan
